cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17489279,52252,FOR - White Oak Suitability (MO),0,52252,FOR - White Oak Suitability (MO),0,0,Not Rated,0,Not Rated,0,Not Rated,0,Not Rated,0,0,0,1557242927
17489279,52252,FOR - White Oak Suitability (MO),1,52249,White Oak Water Table,1,0,Water Table < 60 cm,0,Water Table < 60 cm,0,Water Table < 60 cm,0,Water Table < 60 cm,0,0,0,1557242928
17489279,52252,FOR - White Oak Suitability (MO),2,52244,White Oak AWC,1,0.538,AWC 35 cm - 15 cm,0.538,AWC 35 cm - 15 cm,0.538,AWC 35 cm - 15 cm,0.538,AWC 35 cm - 15 cm,0,0,0,1557242929
17489279,52252,FOR - White Oak Suitability (MO),3,52245,White Oak Flooding Duration,1,0.75,"None, ext. brief, very brief",0.75,"None, ext. brief, very brief",0.75,"None, ext. brief, very brief",0.75,"None, ext. brief, very brief",0,0,0,1557242930
17489279,52252,FOR - White Oak Suitability (MO),4,52248,White Oak Soil Reaction,1,0.991,Ph = 5.5 to 6.5,0.991,Ph = 5.5 to 6.5,0.991,Ph = 5.5 to 6.5,0.991,Ph = 5.5 to 6.5,0,0,0,1557242931
17489279,26942,WMS - Sprinkler Irrigation RDC (IL),0,26942,WMS - Sprinkler Irrigation RDC (IL),0,1,Limitations,1,Limitations,1,Limitations,1,Limitations,1,1,0,1557242932
17489279,26942,WMS - Sprinkler Irrigation RDC (IL),1,12435,Depth to cemented pan <100cm - MO2,1,1,"Depth to pan <40""",1,"Depth to pan <40""",1,"Depth to pan <40""",1,"Depth to pan <40""",0,0,0,1557242933
17489279,26942,WMS - Sprinkler Irrigation RDC (IL),2,22155,Kw-factor >.32 and slope >2 first min - MO2,1,0,Surface K-factor <= .32,1,Surface K-factor >.32 and slopes > 2%,1,Surface K-factor >.32 and slopes > 2%,1,Surface K-factor >.32 and slopes > 2%,0,0,0,1557242934
17489279,26942,WMS - Sprinkler Irrigation RDC (IL),3,12403,"Sodium, SAR >.5, fuzzy, .5-10, 0-100cm - MO2",1,0,"SAR < 0.5 to 40"" depth",0.006,"SAR from 0.5 - 10 to 40"" depth",0.006,"SAR from 0.5 - 10 to 40"" depth",0.05,"SAR from 0.5 - 10 to 40"" depth",0,0,0,1557242935
17489279,24388,AWM - Irrigation Disposal of Wastewater,0,24388,AWM - Irrigation Disposal of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1557242936
17489279,24388,AWM - Irrigation Disposal of Wastewater,1,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1557242937
17489279,24388,AWM - Irrigation Disposal of Wastewater,2,236,Surface Reaction (pH 5 to 6.5),1,0,No acidity limitation,0.989,Too acid,0.989,Too acid,1,Too acid,0,0,0,1557242938
17489279,24388,AWM - Irrigation Disposal of Wastewater,3,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0,0,0,1557242939
17489279,24388,AWM - Irrigation Disposal of Wastewater,4,240,Slope 2.9 to > 8% surface,1,0,No steepness limitation,0.08,Too steep for surface application,0.08,Too steep for surface application,0.32,Too steep for surface application,0,0,0,1557242940
17489279,24388,AWM - Irrigation Disposal of Wastewater,5,196,Shallow to Cemented Pan 50 - 100cm,1,0.007,Depth to cemented pan,0.007,Depth to cemented pan,0.007,Depth to cemented pan,0.007,Depth to cemented pan,0,0,0,1557242941
17489279,235,AWM - Land Application of Municipal Sewage Sludge,0,235,AWM - Land Application of Municipal Sewage Sludge,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1557242942
17489279,235,AWM - Land Application of Municipal Sewage Sludge,1,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1557242943
17489279,235,AWM - Land Application of Municipal Sewage Sludge,2,236,Surface Reaction (pH 5 to 6.5),1,0,No acidity limitation,0.989,Too acid,0.989,Too acid,1,Too acid,0,0,0,1557242944
17489279,235,AWM - Land Application of Municipal Sewage Sludge,3,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0,0,0,1557242945
17489279,235,AWM - Land Application of Municipal Sewage Sludge,4,196,Shallow to Cemented Pan 50 - 100cm,1,0.007,Depth to cemented pan,0.007,Depth to cemented pan,0.007,Depth to cemented pan,0.007,Depth to cemented pan,0,0,0,1557242946
17489279,205,AWM - Manure and Food Processing Waste,0,205,AWM - Manure and Food Processing Waste,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1557242947
17489279,205,AWM - Manure and Food Processing Waste,1,10265,Percolation < 2 um/sec to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1557242948
17489279,205,AWM - Manure and Food Processing Waste,2,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0,0,0,1557242949
17489279,205,AWM - Manure and Food Processing Waste,3,227,Surface Reaction (pH 3.5 to 6.5),1,0,No acidity limitation,0.432,Too acid,0.432,Too acid,0.919,Too acid,0,0,0,1557242950
17489279,205,AWM - Manure and Food Processing Waste,4,196,Shallow to Cemented Pan 50 - 100cm,1,0.007,Depth to cemented pan,0.007,Depth to cemented pan,0.007,Depth to cemented pan,0.007,Depth to cemented pan,0,0,0,1557242951
17489279,258,AWM - Overland Flow Process Treatment of Wastewater,0,258,AWM - Overland Flow Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1557242952
17489279,258,AWM - Overland Flow Process Treatment of Wastewater,1,255,Seepage Limitation (1 - 4 um/sec) Surface Layer,1,1,Seepage,1,Seepage,1,Seepage,1,Seepage,0,0,0,1557242953
17489279,258,AWM - Overland Flow Process Treatment of Wastewater,2,253,Shallow to Cemented Pan 100 - 150 cm,1,1,Depth to cemented pan,1,Depth to cemented pan,1,Depth to cemented pan,1,Depth to cemented pan,0,0,0,1557242954
17489279,258,AWM - Overland Flow Process Treatment of Wastewater,3,236,Surface Reaction (pH 5 to 6.5),1,0,No acidity limitation,0.989,Too acid,0.989,Too acid,1,Too acid,0,0,0,1557242955
17489279,258,AWM - Overland Flow Process Treatment of Wastewater,4,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0,0,0,1557242956
17489279,238,AWM - Rapid Infiltration Disposal of Wastewater,0,238,AWM - Rapid Infiltration Disposal of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1557242957
17489279,238,AWM - Rapid Infiltration Disposal of Wastewater,1,289,Percolation (10 - 40 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1557242958
17489279,238,AWM - Rapid Infiltration Disposal of Wastewater,2,292,Shallow to Cemented Pan < 182 cm,1,1,Depth to cemented pan,1,Depth to cemented pan,1,Depth to cemented pan,1,Depth to cemented pan,0,0,0,1557242959
17489279,238,AWM - Rapid Infiltration Disposal of Wastewater,3,290,"Wet, Ground Water Within 180 cm of the Surface",1,0.839,Depth to saturated zone,0.839,Depth to saturated zone,0.839,Depth to saturated zone,0.839,Depth to saturated zone,0,0,0,1557242960
17489279,238,AWM - Rapid Infiltration Disposal of Wastewater,4,296,Subsurface Reaction (pH 3.5 to 5),1,0,No acidity limitation,0.135,Too acid,0.135,Too acid,0.669,Too acid,0,0,0,1557242961
17489279,238,AWM - Rapid Infiltration Disposal of Wastewater,5,288,Sloping 3.9 to > 8%,1,0,No slope limitation,0.001,Slope,0.001,Slope,0.144,Slope,0,0,0,1557242962
17489279,254,AWM - Slow Rate Process Treatment of Wastewater,0,254,AWM - Slow Rate Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1557242963
17489279,254,AWM - Slow Rate Process Treatment of Wastewater,1,251,Percolation (.4 - 4 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1557242964
17489279,254,AWM - Slow Rate Process Treatment of Wastewater,2,253,Shallow to Cemented Pan 100 - 150 cm,1,1,Depth to cemented pan,1,Depth to cemented pan,1,Depth to cemented pan,1,Depth to cemented pan,0,0,0,1557242965
17489279,254,AWM - Slow Rate Process Treatment of Wastewater,3,236,Surface Reaction (pH 5 to 6.5),1,0,No acidity limitation,0.989,Too acid,0.989,Too acid,1,Too acid,0,0,0,1557242966
17489279,254,AWM - Slow Rate Process Treatment of Wastewater,4,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0.838,Depth to saturated zone,0,0,0,1557242967
17489279,254,AWM - Slow Rate Process Treatment of Wastewater,5,240,Slope 2.9 to > 8% surface,1,0,No steepness limitation,0.08,Too steep for surface application,0.08,Too steep for surface application,0.32,Too steep for surface application,0,0,0,1557242968
17489279,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,1,Very severely limited,1,Very severely limited,1,Very severely limited,1,Very severely limited,0,0,0,1557242969
17489279,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",1,432,"Cemented Pan < 182cm (72"")",1,1,Depth to thick cemented pan,1,Depth to thick cemented pan,1,Depth to thick cemented pan,1,Depth to thick cemented pan,0,0,0,1557242970
17489279,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",2,19895,Ground Water Within 200 cm of the Surface,1,0.971,Wetness,0.971,Wetness,0.971,Wetness,0.971,Wetness,0,0,0,1557242971
17489279,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,1,Very severely limited,1,Very severely limited,1,Very severely limited,1,Very severely limited,0,0,0,1557242972
17489279,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",1,63039,Ground Water Within 91 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1557242973
17489279,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1557242974
17489279,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",1,432,"Cemented Pan < 182cm (72"")",1,1,Depth to thick cemented pan,1,Depth to thick cemented pan,1,Depth to thick cemented pan,1,Depth to thick cemented pan,0,0,0,1557242975
17489279,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",2,19895,Ground Water Within 200 cm of the Surface,1,0.971,Wetness,0.971,Wetness,0.971,Wetness,0.971,Wetness,0,0,0,1557242976
17489279,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1557242977
17489279,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",1,432,"Cemented Pan < 182cm (72"")",1,1,Depth to thick cemented pan,1,Depth to thick cemented pan,1,Depth to thick cemented pan,1,Depth to thick cemented pan,0,0,0,1557242978
17489279,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",2,19895,Ground Water Within 200 cm of the Surface,1,0.971,Wetness,0.971,Wetness,0.971,Wetness,0.971,Wetness,0,0,0,1557242979
17489279,20799,DHS - Potential for Radioactive Bioaccumulation,0,20799,DHS - Potential for Radioactive Bioaccumulation,0,0.01,Low bioaccumulation potential,0.422,Moderate bioaccumulation potential,0.422,Moderate bioaccumulation potential,0.423,Moderate bioaccumulation potential,0,0,0,1557242980
17489279,20799,DHS - Potential for Radioactive Bioaccumulation,1,20818,Bioaccumulation Material Gain Potential,1,0,Does not gain bioavailable material,0.001,Gains bioavailable material,0.001,Gains bioavailable material,0.001,Gains bioavailable material,0,0,0,1557242981
17489279,20799,DHS - Potential for Radioactive Bioaccumulation,2,20866,Bioaccumulation Sorption,1,0.01,"Bioavailability due to CEC, pH, or organic sorption",0.422,"Bioavailability high due to low CEC, pH, or organic sorption",0.422,"Bioavailability high due to low CEC, pH, or organic sorption",0.422,"Bioavailability high due to low CEC, pH, or organic sorption",0,0,0,1557242982
17489279,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,0.877,Moderately high sequestration potential,0.288,Low sequestration potential,0.288,Low sequestration potential,0.776,Moderately high sequestration potential,0,0,0,1557242983
17489279,20791,DHS - Potential for Radioactive Sequestration,1,20793,Sequestration Organic Surface,1,0.289,Sequestration due to fertility effects,0.289,Sequestration due to fertility effects,0.289,Sequestration due to fertility effects,0.778,Sequestration due to fertility effects,0,0,0,1557242984
17489279,20791,DHS - Potential for Radioactive Sequestration,2,20817,Sequestration Material Loss Potential,1,0,Does not lose material,0.001,Loses material,0.001,Loses material,0.002,Loses material,0,0,0,1557242985
17489279,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,1,Severely limited,1,Severely limited,1,Severely limited,1,Severely limited,0,0,0,1557242986
17489279,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,432,"Cemented Pan < 182cm (72"")",1,1,Depth to thick cemented pan,1,Depth to thick cemented pan,1,Depth to thick cemented pan,1,Depth to thick cemented pan,0,0,0,1557242987
17489279,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,19895,Ground Water Within 200 cm of the Surface,1,0.971,Wetness,0.971,Wetness,0.971,Wetness,0.971,Wetness,0,0,0,1557242988
17489279,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",3,23660,Dust PM10 and PM2.5 Generation,1,0.087,Dusty,0.087,Dusty,0.087,Dusty,0.087,Dusty,0,0,0,1557242989
17489279,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",4,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1557242990
17489279,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1557242991
17489279,20468,DHS - Site for Composting Facility - Subsurface,1,20465,Depth to Saturation (100-200cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1557242992
17489279,20468,DHS - Site for Composting Facility - Subsurface,2,432,"Cemented Pan < 182cm (72"")",1,1,Depth to thick cemented pan,1,Depth to thick cemented pan,1,Depth to thick cemented pan,1,Depth to thick cemented pan,0,0,0,1557242993
17489279,20468,DHS - Site for Composting Facility - Subsurface,3,23635,Piping  (revised),1,0,Low piping potential,0.5,Piping,0.5,Piping,0.5,Piping,0,0,0,1557242994
17489279,20468,DHS - Site for Composting Facility - Subsurface,4,20487,Precipitation,1,0,Favorable precipitation,0.018,Low precipitation,0.018,Low precipitation,0.07,Low precipitation,0,0,0,1557242995
17489279,20468,DHS - Site for Composting Facility - Subsurface,5,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1557242996
17489279,20461,DHS - Site for Composting Facility - Surface,0,20461,DHS - Site for Composting Facility - Surface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1557242997
17489279,20461,DHS - Site for Composting Facility - Surface,1,20465,Depth to Saturation (100-200cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1557242998
17489279,20461,DHS - Site for Composting Facility - Surface,2,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,0.791,Low strength,0.791,Low strength,0.791,Low strength,0.791,Low strength,0,0,0,1557242999
17489279,20461,DHS - Site for Composting Facility - Surface,3,23635,Piping  (revised),1,0,Low piping potential,0.5,Piping,0.5,Piping,0.5,Piping,0,0,0,1557243000
17489279,20461,DHS - Site for Composting Facility - Surface,4,20466,"Slope 3 to 8 percent, Limitation",1,0,Slope not limiting,0.2,Slope,0.2,Slope,0.4,Slope,0,0,0,1557243001
17489279,20461,DHS - Site for Composting Facility - Surface,5,20487,Precipitation,1,0,Favorable precipitation,0.018,Low precipitation,0.018,Low precipitation,0.07,Low precipitation,0,0,0,1557243002
17489279,20382,DHS - Suitability for Clay Liner Material,0,20382,DHS - Suitability for Clay Liner Material,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1557243003
17489279,20382,DHS - Suitability for Clay Liner Material,1,20388,Depth to Saturation,1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1557243004
17489279,20382,DHS - Suitability for Clay Liner Material,2,20506,Hard to Pack Subrule,1,0,Hard to pack,0.027,Hard to pack,0.027,Hard to pack,0.303,Hard to pack,0,0,0,1557243005
17489279,20382,DHS - Suitability for Clay Liner Material,3,20446,Area Reclaim Subrule,1,0.3,Area reclaim difficulty,0.783,Area reclaim difficulty,0.783,Area reclaim difficulty,0.896,Area reclaim difficulty,0,0,0,1557243006
17489279,20382,DHS - Suitability for Clay Liner Material,4,20387,"Slope 3 to 8 percent, suitability",1,0.6,Slope,0.8,Slope,0.8,Slope,1,Slope favorable,0,0,0,1557243007
17489279,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,0.18,Fair,0.711,Fair,0.711,Fair,0.906,Fair,0,0,0,1557243008
17489279,20472,DHS - Suitability for Composting Medium and Final Cover,1,20485,"pH, WTD_AVG 0 to 100cm",1,0.18,Too acid,0.711,Too acid,0.711,Too acid,1,No acidity limitation,0,0,0,1557243009
17489279,20472,DHS - Suitability for Composting Medium and Final Cover,2,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0.906,Wetness,0.906,Wetness,0.906,Wetness,0.906,Wetness,0,0,0,1557243010
17489279,20472,DHS - Suitability for Composting Medium and Final Cover,3,10516,Not Shallow to Cemented Pan 50 - 100cm,1,0.993,Depth to cemented pan,0.993,Depth to cemented pan,0.993,Depth to cemented pan,0.993,Depth to cemented pan,0,0,0,1557243011
17489279,10324,ENG - Construction Materials; Gravel Source,0,10324,ENG - Construction Materials; Gravel Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1557243012
17489279,10324,ENG - Construction Materials; Gravel Source,1,22954,"Gravel Bottom Layer, Cemented",1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1557243013
17489279,10324,ENG - Construction Materials; Gravel Source,2,22955,"Gravel Thickest Layer, Cemented",1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1557243014
17489279,10514,ENG - Construction Materials; Reclamation,0,10514,ENG - Construction Materials; Reclamation,0,0,Poor,0.02,Fair,0.02,Fair,0.08,Fair,0,0,0,1557243015
17489279,10514,ENG - Construction Materials; Reclamation,1,10470,Organic Matter < 1% to a Depth of 72 inches,1,0,Low content of organic matter,0.02,Low content of organic matter,0.02,Low content of organic matter,0.08,Low content of organic matter,0,0,0,1557243016
17489279,10514,ENG - Construction Materials; Reclamation,2,10367,pH Minimum (acid),1,0.003,Too acid,0.115,Too acid,0.115,Too acid,0.68,Too acid,0,0,0,1557243017
17489279,10514,ENG - Construction Materials; Reclamation,3,10368,Erodibility Factor Maximum,1,0.896,Water erosion,0.896,Water erosion,0.896,Water erosion,0.896,Water erosion,0,0,0,1557243018
17489279,10514,ENG - Construction Materials; Reclamation,4,10516,Not Shallow to Cemented Pan 50 - 100cm,1,0.993,Depth to cemented pan,0.993,Depth to cemented pan,0.993,Depth to cemented pan,0.993,Depth to cemented pan,0,0,0,1557243019
17489279,10028,ENG - Construction Materials; Roadfill,0,10028,ENG - Construction Materials; Roadfill,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1557243020
17489279,10028,ENG - Construction Materials; Roadfill,1,10509,Not Shallow to Cemented Pan 100 - 150 cm,1,0,Depth to cemented pan,0,Depth to cemented pan,0,Depth to cemented pan,0,Depth to cemented pan,0,0,0,1557243021
17489279,10028,ENG - Construction Materials; Roadfill,2,10029,Low Strength (AASHTO GIN in depth or Restriction),1,0,Low strength,0,Low strength,0,Low strength,0,Low strength,0,0,0,1557243022
17489279,10028,ENG - Construction Materials; Roadfill,3,23779,"Dust PM10 and PM2.5 Generation, Suitability",1,0.791,Dusty,0.791,Dusty,0.791,Dusty,0.791,Dusty,0,0,0,1557243023
17489279,10028,ENG - Construction Materials; Roadfill,4,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0.906,Wetness,0.906,Wetness,0.906,Wetness,0.906,Wetness,0,0,0,1557243024
17489279,10332,ENG - Construction Materials; Sand Source,0,10332,ENG - Construction Materials; Sand Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1557243025
17489279,10332,ENG - Construction Materials; Sand Source,1,23704,Sand Bottom Layer (revised),1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1557243026
17489279,10332,ENG - Construction Materials; Sand Source,2,21969,Sand Thickest Layer (revised),1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1557243027
17489279,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,0.18,Fair,0.711,Fair,0.711,Fair,0.906,Fair,0,0,0,1557243028
17489279,10345,ENG - Construction Materials; Topsoil,1,20966,"pH in the Thickest Layer to 40 in, revised",1,0.18,Too acid,0.711,Too acid,0.711,Too acid,1,No acidity limitation,0,0,0,1557243029
17489279,10345,ENG - Construction Materials; Topsoil,2,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0.906,Wetness,0.906,Wetness,0.906,Wetness,0.906,Wetness,0,0,0,1557243030
17489279,10345,ENG - Construction Materials; Topsoil,3,10516,Not Shallow to Cemented Pan 50 - 100cm,1,0.993,Depth to cemented pan,0.993,Depth to cemented pan,0.993,Depth to cemented pan,0.993,Depth to cemented pan,0,0,0,1557243031
17489279,989,ENG - Daily Cover for Landfill,0,989,ENG - Daily Cover for Landfill,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1557243032
17489279,989,ENG - Daily Cover for Landfill,1,253,Shallow to Cemented Pan 100 - 150 cm,1,1,Depth to cemented pan,1,Depth to cemented pan,1,Depth to cemented pan,1,Depth to cemented pan,0,0,0,1557243033
17489279,989,ENG - Daily Cover for Landfill,2,991,"Wet, Ground Water Near the Surface (45 - 100cm)",1,0.436,Depth to saturated zone,0.436,Depth to saturated zone,0.436,Depth to saturated zone,0.436,Depth to saturated zone,0,0,0,1557243034
17489279,989,ENG - Daily Cover for Landfill,3,23660,Dust PM10 and PM2.5 Generation,1,0.087,Dusty,0.087,Dusty,0.087,Dusty,0.087,Dusty,0,0,0,1557243035
17489279,340,ENG - Dwellings W/O Basements,0,340,ENG - Dwellings W/O Basements,0,0,Not limited,0,Not limited,0,Not limited,0,Not limited,0,0,0,1557243036
17489279,393,ENG - Dwellings With Basements,0,393,ENG - Dwellings With Basements,0,0.999,Somewhat limited,0.999,Somewhat limited,0.999,Somewhat limited,0.999,Somewhat limited,0,0,0,1557243037
17489279,393,ENG - Dwellings With Basements,1,304,"Wet, Ground Water Near the Surface (75 - 180cm)",1,0.999,Depth to saturated zone,0.999,Depth to saturated zone,0.999,Depth to saturated zone,0.999,Depth to saturated zone,0,0,0,1557243038
