cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17497445,24388,AWM - Irrigation Disposal of Wastewater,3,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,0,Ksat not restrictive,0.306,Slow water movement,0.306,Slow water movement,0.962,Slow water movement,0,0,0,1561353574
17497445,235,AWM - Land Application of Municipal Sewage Sludge,0,235,AWM - Land Application of Municipal Sewage Sludge,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353575
17497445,235,AWM - Land Application of Municipal Sewage Sludge,1,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353576
17497445,235,AWM - Land Application of Municipal Sewage Sludge,2,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1561353577
17497445,235,AWM - Land Application of Municipal Sewage Sludge,3,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,0,Ksat not restrictive,0.306,Slow water movement,0.306,Slow water movement,0.962,Slow water movement,0,0,0,1561353578
17497445,205,AWM - Manure and Food Processing Waste,0,205,AWM - Manure and Food Processing Waste,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353579
17497445,205,AWM - Manure and Food Processing Waste,1,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353580
17497445,205,AWM - Manure and Food Processing Waste,2,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1561353581
17497445,205,AWM - Manure and Food Processing Waste,3,10270,Intake Rate,1,0.5,Leaching,0.5,Leaching,0.5,Leaching,0.5,Leaching,0,0,0,1561353582
17497445,205,AWM - Manure and Food Processing Waste,4,10265,Percolation < 2 um/sec to 60 Inches,1,0,Ksat not restrictive,0.412,Slow water movement,0.412,Slow water movement,1,Slow water movement,0,0,0,1561353583
17497445,258,AWM - Overland Flow Process Treatment of Wastewater,0,258,AWM - Overland Flow Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353584
17497445,258,AWM - Overland Flow Process Treatment of Wastewater,1,255,Seepage Limitation (1 - 4 um/sec) Surface Layer,1,1,Seepage,1,Seepage,1,Seepage,1,Seepage,0,0,0,1561353585
17497445,258,AWM - Overland Flow Process Treatment of Wastewater,2,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353586
17497445,258,AWM - Overland Flow Process Treatment of Wastewater,3,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1561353587
17497445,258,AWM - Overland Flow Process Treatment of Wastewater,4,10209,Slope < 1% surface,1,0,No slope limitation,0.5,Too level,0.5,Too level,1,Too level,0,0,0,1561353588
17497445,238,AWM - Rapid Infiltration Disposal of Wastewater,0,238,AWM - Rapid Infiltration Disposal of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353589
17497445,238,AWM - Rapid Infiltration Disposal of Wastewater,1,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353590
17497445,238,AWM - Rapid Infiltration Disposal of Wastewater,2,289,Percolation (10 - 40 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1561353591
17497445,238,AWM - Rapid Infiltration Disposal of Wastewater,3,290,"Wet, Ground Water Within 180 cm of the Surface",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1561353592
17497445,254,AWM - Slow Rate Process Treatment of Wastewater,0,254,AWM - Slow Rate Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353593
17497445,254,AWM - Slow Rate Process Treatment of Wastewater,1,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353594
17497445,254,AWM - Slow Rate Process Treatment of Wastewater,2,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1561353595
17497445,254,AWM - Slow Rate Process Treatment of Wastewater,3,251,Percolation (.4 - 4 um/sec) 0 to 60 Inches,1,0,Ksat not restrictive,0.213,Slow water movement,0.213,Slow water movement,0.842,Slow water movement,0,0,0,1561353596
17497445,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,1,Very severely limited,1,Very severely limited,1,Very severely limited,1,Very severely limited,0,0,0,1561353597
17497445,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",1,19891,"Ponded > 4 hours, Max",1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353598
17497445,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",2,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1561353599
17497445,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,1,Very severely limited,1,Very severely limited,1,Very severely limited,1,Very severely limited,0,0,0,1561353600
17497445,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",1,19891,"Ponded > 4 hours, Max",1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353601
17497445,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",2,63039,Ground Water Within 91 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1561353602
17497445,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353603
17497445,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",1,19891,"Ponded > 4 hours, Max",1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353604
17497445,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",2,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1561353605
17497445,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",3,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0.065,Clay content,0.233,Clay content,0.233,Clay content,0.34,Clay content,0,0,0,1561353606
17497445,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353607
17497445,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",1,19891,"Ponded > 4 hours, Max",1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353608
17497445,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",2,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1561353609
17497445,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",3,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0.065,Clay content,0.233,Clay content,0.233,Clay content,0.34,Clay content,0,0,0,1561353610
17497445,20799,DHS - Potential for Radioactive Bioaccumulation,0,20799,DHS - Potential for Radioactive Bioaccumulation,0,0,Very low bioaccumulation potential,0,Very low bioaccumulation potential,0,Very low bioaccumulation potential,0,Very low bioaccumulation potential,0,0,0,1561353611
17497445,20799,DHS - Potential for Radioactive Bioaccumulation,1,20866,Bioaccumulation Sorption,1,0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,0,0,1561353612
17497445,20799,DHS - Potential for Radioactive Bioaccumulation,2,20818,Bioaccumulation Material Gain Potential,1,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,0,0,1561353613
17497445,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,1,High sequestration potential,0.994,High sequestration potential,0.994,High sequestration potential,1,High sequestration potential,0,0,0,1561353614
17497445,20791,DHS - Potential for Radioactive Sequestration,1,20793,Sequestration Organic Surface,1,0.734,Sequestration due to fertility effects,0.994,Sequestration due to fertility effects,0.994,Sequestration due to fertility effects,1,Sequestration due to fertility effects,0,0,0,1561353615
17497445,20791,DHS - Potential for Radioactive Sequestration,2,20814,Sequestration Clay Content,1,1,Adsorption by clay,0.988,Adsorption by clay,0.988,Adsorption by clay,0.467,Adsorption by clay,0,0,0,1561353616
17497445,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,1,Severely limited,1,Severely limited,1,Severely limited,1,Severely limited,0,0,0,1561353617
17497445,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,19891,"Ponded > 4 hours, Max",1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353618
17497445,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1561353619
17497445,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",3,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0.065,Clay content,0.233,Clay content,0.233,Clay content,0.34,Clay content,0,0,0,1561353620
17497445,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",4,23660,Dust PM10 and PM2.5 Generation,1,0.089,Dusty,0.089,Dusty,0.089,Dusty,0.089,Dusty,0,0,0,1561353621
17497445,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",5,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.012,Unstable excavation walls,0.012,Unstable excavation walls,0.231,Unstable excavation walls,0,0,0,1561353622
17497445,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353623
17497445,20468,DHS - Site for Composting Facility - Subsurface,1,20465,Depth to Saturation (100-200cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1561353624
17497445,20468,DHS - Site for Composting Facility - Subsurface,2,310,Ponding Limitation,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353625
17497445,20468,DHS - Site for Composting Facility - Subsurface,3,20487,Precipitation,1,0.043,Low precipitation,0.053,Low precipitation,0.053,Low precipitation,0.064,Low precipitation,0,0,0,1561353626
17497445,20468,DHS - Site for Composting Facility - Subsurface,4,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.012,Unstable excavation walls,0.012,Unstable excavation walls,0.231,Unstable excavation walls,0,0,0,1561353627
17497445,20461,DHS - Site for Composting Facility - Surface,0,20461,DHS - Site for Composting Facility - Surface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353628
17497445,20461,DHS - Site for Composting Facility - Surface,1,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1561353629
17497445,20461,DHS - Site for Composting Facility - Surface,2,20465,Depth to Saturation (100-200cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1561353630
17497445,20461,DHS - Site for Composting Facility - Surface,3,310,Ponding Limitation,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353631
17497445,20461,DHS - Site for Composting Facility - Surface,4,20487,Precipitation,1,0.043,Low precipitation,0.053,Low precipitation,0.053,Low precipitation,0.064,Low precipitation,0,0,0,1561353632
17497445,20382,DHS - Suitability for Clay Liner Material,0,20382,DHS - Suitability for Clay Liner Material,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1561353633
17497445,20382,DHS - Suitability for Clay Liner Material,1,20388,Depth to Saturation,1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1561353634
17497445,20382,DHS - Suitability for Clay Liner Material,2,20432,"Ponding Limitation, Suitability",1,0,Ponding,0,Ponding,0,Ponding,0,Ponding,0,0,0,1561353635
17497445,20382,DHS - Suitability for Clay Liner Material,3,20506,Hard to Pack Subrule,1,0.215,Hard to pack,0.525,Hard to pack,0.525,Hard to pack,0.595,Hard to pack,0,0,0,1561353636
17497445,20382,DHS - Suitability for Clay Liner Material,4,20446,Area Reclaim Subrule,1,0.5,Area reclaim difficulty,0.98,Area reclaim difficulty,0.98,Area reclaim difficulty,0.993,Area reclaim difficulty,0,0,0,1561353637
17497445,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1561353638
17497445,20472,DHS - Suitability for Composting Medium and Final Cover,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1561353639
17497445,20472,DHS - Suitability for Composting Medium and Final Cover,2,20474,Clay and OM Content WTD_AVG to 100cm,1,0.322,Clay content,0.36,Clay content,0.36,Clay content,0.366,Clay content,0,0,0,1561353640
17497445,10324,ENG - Construction Materials; Gravel Source,0,10324,ENG - Construction Materials; Gravel Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1561353641
17497445,10324,ENG - Construction Materials; Gravel Source,1,22954,"Gravel Bottom Layer, Cemented",1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1561353642
17497445,10324,ENG - Construction Materials; Gravel Source,2,22955,"Gravel Thickest Layer, Cemented",1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1561353643
17497445,10514,ENG - Construction Materials; Reclamation,0,10514,ENG - Construction Materials; Reclamation,0,0.015,Fair,0.366,Fair,0.366,Fair,0.941,Fair,0,0,0,1561353644
17497445,10514,ENG - Construction Materials; Reclamation,1,20945,"Clay Content Thickest Layer to 40 inches, revised",1,0.015,Too clayey,0.366,Too clayey,0.366,Too clayey,0.941,Too clayey,0,0,0,1561353645
17497445,10514,ENG - Construction Materials; Reclamation,2,10368,Erodibility Factor Maximum,1,0.993,Water erosion,0.993,Water erosion,0.993,Water erosion,0.993,Water erosion,0,0,0,1561353646
17497445,10028,ENG - Construction Materials; Roadfill,0,10028,ENG - Construction Materials; Roadfill,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1561353647
17497445,10028,ENG - Construction Materials; Roadfill,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1561353648
17497445,10028,ENG - Construction Materials; Roadfill,2,10029,Low Strength (AASHTO GIN in depth or Restriction),1,0,Low strength,0,Low strength,0,Low strength,0,Low strength,0,0,0,1561353649
17497445,10028,ENG - Construction Materials; Roadfill,3,10511,Low Shrink-Swell (25 to 150cm or Restrictive Layer) Wt_Ave,1,0.22,Shrink-swell,0.477,Shrink-swell,0.477,Shrink-swell,0.788,Shrink-swell,0,0,0,1561353650
17497445,10028,ENG - Construction Materials; Roadfill,4,23779,"Dust PM10 and PM2.5 Generation, Suitability",1,0.791,Dusty,0.791,Dusty,0.791,Dusty,0.791,Dusty,0,0,0,1561353651
17497445,10332,ENG - Construction Materials; Sand Source,0,10332,ENG - Construction Materials; Sand Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1561353652
17497445,10332,ENG - Construction Materials; Sand Source,1,23704,Sand Bottom Layer (revised),1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1561353653
17497445,10332,ENG - Construction Materials; Sand Source,2,21969,Sand Thickest Layer (revised),1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1561353654
17497445,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1561353655
17497445,10345,ENG - Construction Materials; Topsoil,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1561353656
17497445,10345,ENG - Construction Materials; Topsoil,2,20948,"Clay and OM Content Thickest Layer to 40 inches, revised",1,0.5,Too clayey,0.5,Too clayey,0.5,Too clayey,0.941,Too clayey,0,0,0,1561353657
17497445,989,ENG - Daily Cover for Landfill,0,989,ENG - Daily Cover for Landfill,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353658
17497445,989,ENG - Daily Cover for Landfill,1,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353659
17497445,989,ENG - Daily Cover for Landfill,2,991,"Wet, Ground Water Near the Surface (45 - 100cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1561353660
17497445,989,ENG - Daily Cover for Landfill,3,1002,"Soil Materials for Packing, Unified and Kaolinitic",1,1,Hard to compact,1,Hard to compact,1,Hard to compact,1,Hard to compact,0,0,0,1561353661
17497445,989,ENG - Daily Cover for Landfill,4,37191,"Clay Content 25 to 180cm, Weighted Average",1,0.141,Too clayey,0.525,Too clayey,0.525,Too clayey,0.788,Too clayey,0,0,0,1561353662
17497445,989,ENG - Daily Cover for Landfill,5,23660,Dust PM10 and PM2.5 Generation,1,0.089,Dusty,0.089,Dusty,0.089,Dusty,0.089,Dusty,0,0,0,1561353663
17497445,340,ENG - Dwellings W/O Basements,0,340,ENG - Dwellings W/O Basements,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353664
17497445,340,ENG - Dwellings W/O Basements,1,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353665
17497445,340,ENG - Dwellings W/O Basements,2,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1561353666
17497445,340,ENG - Dwellings W/O Basements,3,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,0,0,0,1561353667
17497445,393,ENG - Dwellings With Basements,0,393,ENG - Dwellings With Basements,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353668
17497445,393,ENG - Dwellings With Basements,1,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353669
17497445,393,ENG - Dwellings With Basements,2,304,"Wet, Ground Water Near the Surface (75 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1561353670
17497445,393,ENG - Dwellings With Basements,3,23807,"Shrink-Swell (LEP WTD_AVG Above Bedrock or 60"") (revised)",1,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,0,0,0,1561353671
17497445,402,"ENG - Lawn, Landscape, Golf Fairway",0,402,"ENG - Lawn, Landscape, Golf Fairway",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353672
17497445,402,"ENG - Lawn, Landscape, Golf Fairway",1,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353673
17497445,402,"ENG - Lawn, Landscape, Golf Fairway",2,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1561353674
17497445,402,"ENG - Lawn, Landscape, Golf Fairway",3,23660,Dust PM10 and PM2.5 Generation,1,0.089,Dusty,0.089,Dusty,0.089,Dusty,0.089,Dusty,0,0,0,1561353675
17497445,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353676
17497445,398,ENG - Local Roads and Streets,1,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1561353677
17497445,398,ENG - Local Roads and Streets,2,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1561353678
17497445,398,ENG - Local Roads and Streets,3,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,0,0,0,1561353679
17497445,398,ENG - Local Roads and Streets,4,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1561353680
17497445,398,ENG - Local Roads and Streets,5,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1561353681
17497445,979,ENG - Sanitary Landfill (Area),0,979,ENG - Sanitary Landfill (Area),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1561353682
