cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17484895,23574,"WMS - Irrigation, Surface (level)",1,23602,WMS - Salinity => 4 mmhos/cm Somewhat Limiting (PAN),1,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,0,0,0,1555096859
17484895,23574,"WMS - Irrigation, Surface (level)",2,23605,"WMS - Excess Sodium, SAR 6 TO 20; 0-150cm (PAN)",1,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,0,0,0,1555096860
17484895,23574,"WMS - Irrigation, Surface (level)",3,23595,WMS - Droughty (7.5 to 18.0 AWC) 0 to 150cm (PAN),1,NA,Not rated; AWC,NA,Not rated; AWC,NA,Not rated; AWC,NA,Not rated; AWC,0,0,0,1555096861
17484895,23574,"WMS - Irrigation, Surface (level)",4,23609,"WMS - Fragments >75mm,  25 to 35% by WTD  Av. 0-40""",1,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,0,0,0,1555096862
17484895,23574,"WMS - Irrigation, Surface (level)",5,23613,Ksat Minimum; 0.14 to 1.4um/sec; 0 to 50cm,1,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,0,0,0,1555096863
17484895,978,WMS - Pond Reservoir Area,0,978,WMS - Pond Reservoir Area,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096864
17484895,978,WMS - Pond Reservoir Area,1,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555096865
17484895,37173,"WMS - Subsurface Water Management, Outflow Quality",0,37173,"WMS - Subsurface Water Management, Outflow Quality",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096866
17484895,37173,"WMS - Subsurface Water Management, Outflow Quality",1,37162,Salinity => 4 to 16 mmhos/cm,1,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,0,0,0,1555096867
17484895,37173,"WMS - Subsurface Water Management, Outflow Quality",2,37163,"Excess Sodium, SAR 4.5 to 13; 0-150cm",1,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,0,0,0,1555096868
17484895,37173,"WMS - Subsurface Water Management, Outflow Quality",3,23620,WMS - Soil Reaction (pH 3.5 to 5.0); 0 to 150cm,1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,1555096869
17484895,37173,"WMS - Subsurface Water Management, Outflow Quality",4,23619,WMS - Soil Reaction (pH > 9.0); 0 to 150cm,1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,1555096870
17484895,37173,"WMS - Subsurface Water Management, Outflow Quality",5,37174,WMS - Pesticide and Nutrient Movement,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096871
17484895,37167,"WMS - Subsurface Water Management, System Installation",0,37167,"WMS - Subsurface Water Management, System Installation",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096872
17484895,37167,"WMS - Subsurface Water Management, System Installation",1,37172,Large Stones (Fragments >75mm Wt. Ave. to 125cm),1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1555096873
17484895,37167,"WMS - Subsurface Water Management, System Installation",2,19329,Unstable Excavation Walls,1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1555096874
17484895,37161,"WMS - Subsurface Water Management, System Performance",0,37161,"WMS - Subsurface Water Management, System Performance",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096875
17484895,37161,"WMS - Subsurface Water Management, System Performance",1,37162,Salinity => 4 to 16 mmhos/cm,1,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,0,0,0,1555096876
17484895,37161,"WMS - Subsurface Water Management, System Performance",2,37163,"Excess Sodium, SAR 4.5 to 13; 0-150cm",1,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,0,0,0,1555096877
17484895,37161,"WMS - Subsurface Water Management, System Performance",3,23620,WMS - Soil Reaction (pH 3.5 to 5.0); 0 to 150cm,1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,1555096878
17484895,37161,"WMS - Subsurface Water Management, System Performance",4,23619,WMS - Soil Reaction (pH > 9.0); 0 to 150cm,1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,1555096879
17484895,37161,"WMS - Subsurface Water Management, System Performance",5,37160,Water Transmission 0.1 to 1.0 um/sec,1,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,0,0,0,1555096880
17484895,37179,"WMS - Surface Water Management, System",0,37179,"WMS - Surface Water Management, System",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096881
17484895,37179,"WMS - Surface Water Management, System",1,37185,Ksat Minimum; 1.4 to 14um/sec; 0 to 50cm,1,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,0,0,0,1555096882
17484895,37179,"WMS - Surface Water Management, System",2,37182,Large Stones (Fragments >75mm Wt. Ave. to 60cm,1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1555096883
17484895,37179,"WMS - Surface Water Management, System",3,37186,Salinity => 4 to 16 mmhos/cm in Depth 0 to 50cm,1,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,NA,Not rated; EC,0,0,0,1555096884
17484895,37179,"WMS - Surface Water Management, System",4,37187,"Excess Sodium, SAR 6 TO 20; 0-60cm",1,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,NA,Not rated; SAR,0,0,0,1555096885
17484895,37179,"WMS - Surface Water Management, System",5,23618,WMS - Surface Water Erosion Indicator,1,NA,Not rated; K factor 0-60cm,NA,Not rated; K factor 0-60cm,NA,Not rated; K factor 0-60cm,NA,Not rated; K factor 0-60cm,0,0,0,1555096886
17484895,34008,AGR - Pesticide Loss Potential-Leaching,0,34008,AGR - Pesticide Loss Potential-Leaching,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096887
17484895,34008,AGR - Pesticide Loss Potential-Leaching,1,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555096888
17484895,34008,AGR - Pesticide Loss Potential-Leaching,2,34019,Depth to High Water Table (Leaching),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1555096889
17484895,34027,AGR - Pesticide Loss Potential-Soil Surface Runoff,0,34027,AGR - Pesticide Loss Potential-Soil Surface Runoff,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096890
17484895,34027,AGR - Pesticide Loss Potential-Soil Surface Runoff,1,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555096891
17484895,41889,American Wine Grape Varieties Site Desirability (Long),0,41889,American Wine Grape Varieties Site Desirability (Long),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096892
17484895,41889,American Wine Grape Varieties Site Desirability (Long),1,41888,American Optimum Average pH to 150cm,1,NA,"Null Not rated, pH",NA,"Null Not rated, pH",NA,"Null Not rated, pH",NA,"Null Not rated, pH",0,0,0,1555096893
17484895,41889,American Wine Grape Varieties Site Desirability (Long),2,41896,American and Hybrid Accessory Features,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096894
17484895,41889,American Wine Grape Varieties Site Desirability (Long),3,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1555096895
17484895,41889,American Wine Grape Varieties Site Desirability (Long),4,37206,Depth to Root Restriction 50 to 100cm,1,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,0,0,1555096896
17484895,41889,American Wine Grape Varieties Site Desirability (Long),5,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1555096897
17484895,41890,American Wine Grape Varieties Site Desirability (Medium),0,41890,American Wine Grape Varieties Site Desirability (Medium),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096898
17484895,41890,American Wine Grape Varieties Site Desirability (Medium),1,41888,American Optimum Average pH to 150cm,1,NA,"Null Not rated, pH",NA,"Null Not rated, pH",NA,"Null Not rated, pH",NA,"Null Not rated, pH",0,0,0,1555096899
17484895,41890,American Wine Grape Varieties Site Desirability (Medium),2,41896,American and Hybrid Accessory Features,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096900
17484895,41890,American Wine Grape Varieties Site Desirability (Medium),3,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1555096901
17484895,41890,American Wine Grape Varieties Site Desirability (Medium),4,37206,Depth to Root Restriction 50 to 100cm,1,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,0,0,1555096902
17484895,41890,American Wine Grape Varieties Site Desirability (Medium),5,41886,"Hybrid Frost-Free Days 150-170, 2000-2500 GDD",1,0.637,Growing season length,0.637,Growing season length,0.637,Growing season length,0.637,Growing season length,0,0,0,1555096903
17484895,41891,American Wine Grape Varieties Site Desirability (Short),0,41891,American Wine Grape Varieties Site Desirability (Short),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096904
17484895,41891,American Wine Grape Varieties Site Desirability (Short),1,41888,American Optimum Average pH to 150cm,1,NA,"Null Not rated, pH",NA,"Null Not rated, pH",NA,"Null Not rated, pH",NA,"Null Not rated, pH",0,0,0,1555096905
17484895,41891,American Wine Grape Varieties Site Desirability (Short),2,41896,American and Hybrid Accessory Features,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096906
17484895,41891,American Wine Grape Varieties Site Desirability (Short),3,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1555096907
17484895,41891,American Wine Grape Varieties Site Desirability (Short),4,37206,Depth to Root Restriction 50 to 100cm,1,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,0,0,1555096908
17484895,41891,American Wine Grape Varieties Site Desirability (Short),5,41892,"American Frost-Free Days 130-150, GDD 1500-2000",1,0.219,Growing season length,0.219,Growing season length,0.219,Growing season length,0.219,Growing season length,0,0,0,1555096909
17484895,41887,American Wine Grape Varieties Site Desirability (Very Long),0,41887,American Wine Grape Varieties Site Desirability (Very Long),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096910
17484895,41887,American Wine Grape Varieties Site Desirability (Very Long),1,41888,American Optimum Average pH to 150cm,1,NA,"Null Not rated, pH",NA,"Null Not rated, pH",NA,"Null Not rated, pH",NA,"Null Not rated, pH",0,0,0,1555096911
17484895,41887,American Wine Grape Varieties Site Desirability (Very Long),2,41896,American and Hybrid Accessory Features,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096912
17484895,41887,American Wine Grape Varieties Site Desirability (Very Long),3,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1555096913
17484895,41887,American Wine Grape Varieties Site Desirability (Very Long),4,37206,Depth to Root Restriction 50 to 100cm,1,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,0,0,1555096914
17484895,41887,American Wine Grape Varieties Site Desirability (Very Long),5,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1555096915
17484895,22118,BLM - Fire Damage Susceptibility,0,22118,BLM - Fire Damage Susceptibility,0,0,Slightly susceptible,0,Slightly susceptible,1,Highly susceptible,1,Highly susceptible,1,1,0,1555096916
17484895,22118,BLM - Fire Damage Susceptibility,1,21885,GRL-Fragments 35-60% (>2mm) Surface Layer (sigmoid),1,0,Content of rock fragments,0,Content of rock fragments,1,Content of rock fragments,1,Content of rock fragments,1,0,0,1555096917
17484895,22118,BLM - Fire Damage Susceptibility,2,22120,"GRL-Sand 43-90%, Surface Layer (sigmoid)",1,0,Content of sand,0,Content of sand,1,Content of sand,1,Content of sand,1,0,0,1555096918
17484895,61472,FOR - Soil Compactibility Risk,0,61472,FOR - Soil Compactibility Risk,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,1,0,1555096919
17484895,61472,FOR - Soil Compactibility Risk,1,61418,Compaction potential - texture and clay,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096920
17484895,61472,FOR - Soil Compactibility Risk,2,57991,Compaction Risk - Organic Matter Content,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096921
17484895,61472,FOR - Soil Compactibility Risk,3,61419,Compaction potential - rock fragment volume,1,1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",0,1,0,1555096922
17484895,61472,FOR - Soil Compactibility Risk,4,61420,"Compaction potential - structure rating, 0-30cm",1,1,"Soil structure grade, 0-12 inches",1,"Soil structure grade, 0-12 inches",1,"Soil structure grade, 0-12 inches",1,"Soil structure grade, 0-12 inches",0,0,0,1555096923
17484895,41881,Hybrid Wine Grape Varieties Site Desirability (Long),0,41881,Hybrid Wine Grape Varieties Site Desirability (Long),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096924
17484895,41881,Hybrid Wine Grape Varieties Site Desirability (Long),1,41880,Hybrids Optimum Average pH to 150cm,1,NA,Null Not rated,NA,Null Not rated,NA,Null Not rated,NA,Null Not rated,0,0,0,1555096925
17484895,41881,Hybrid Wine Grape Varieties Site Desirability (Long),2,41896,American and Hybrid Accessory Features,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096926
17484895,41881,Hybrid Wine Grape Varieties Site Desirability (Long),3,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1555096927
17484895,41881,Hybrid Wine Grape Varieties Site Desirability (Long),4,37206,Depth to Root Restriction 50 to 100cm,1,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,0,0,1555096928
17484895,41881,Hybrid Wine Grape Varieties Site Desirability (Long),5,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1555096929
17484895,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),0,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096930
17484895,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),1,41880,Hybrids Optimum Average pH to 150cm,1,NA,Null Not rated,NA,Null Not rated,NA,Null Not rated,NA,Null Not rated,0,0,0,1555096931
17484895,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),2,41896,American and Hybrid Accessory Features,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096932
17484895,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),3,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1555096933
17484895,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),4,37206,Depth to Root Restriction 50 to 100cm,1,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,0,0,1555096934
17484895,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),5,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1555096935
17484895,41885,Hybrid Wine Grape Varieties Site Desirability (Short),0,41885,Hybrid Wine Grape Varieties Site Desirability (Short),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096936
17484895,41885,Hybrid Wine Grape Varieties Site Desirability (Short),1,41880,Hybrids Optimum Average pH to 150cm,1,NA,Null Not rated,NA,Null Not rated,NA,Null Not rated,NA,Null Not rated,0,0,0,1555096937
17484895,41885,Hybrid Wine Grape Varieties Site Desirability (Short),2,41896,American and Hybrid Accessory Features,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096938
17484895,41885,Hybrid Wine Grape Varieties Site Desirability (Short),3,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1555096939
17484895,41885,Hybrid Wine Grape Varieties Site Desirability (Short),4,37206,Depth to Root Restriction 50 to 100cm,1,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,0,0,1555096940
17484895,41885,Hybrid Wine Grape Varieties Site Desirability (Short),5,41886,"Hybrid Frost-Free Days 150-170, 2000-2500 GDD",1,0.637,Growing season length,0.637,Growing season length,0.637,Growing season length,0.637,Growing season length,0,0,0,1555096941
17484895,41893,Muscadine Wine Grape Site Desirability (Very Long),0,41893,Muscadine Wine Grape Site Desirability (Very Long),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096942
17484895,41893,Muscadine Wine Grape Site Desirability (Very Long),1,41880,Hybrids Optimum Average pH to 150cm,1,NA,Null Not rated,NA,Null Not rated,NA,Null Not rated,NA,Null Not rated,0,0,0,1555096943
17484895,41893,Muscadine Wine Grape Site Desirability (Very Long),2,41895,Muscadine Accessory Features,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555096944
17484895,41893,Muscadine Wine Grape Site Desirability (Very Long),3,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1555096945
17484895,41893,Muscadine Wine Grape Site Desirability (Very Long),4,41894,Muscadine Frost-Free Days (210-240)(5000-6000GDD),1,0,Growing season length,0,Growing season length,0,Growing season length,0,Growing season length,0,0,0,1555096946
17484895,41893,Muscadine Wine Grape Site Desirability (Very Long),5,37206,Depth to Root Restriction 50 to 100cm,1,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,0,0,1555096947
17484895,33265,AGR - Grape non-irrigated (MO),0,33265,AGR - Grape non-irrigated (MO),0,0,Not Rated,0,Not Rated,0,Not Rated,0,Not Rated,0,0,0,1555061304
17484895,33265,AGR - Grape non-irrigated (MO),1,33267,hort grape ponding,1,0,unsuited - Ponding,0,unsuited - Ponding,0,unsuited - Ponding,0,unsuited - Ponding,0,0,0,1555061305
17484895,33265,AGR - Grape non-irrigated (MO),2,33255,hort grape wet layer,1,0.074,unsuited - Wet Layer,0.074,unsuited - Wet Layer,0.074,unsuited - Wet Layer,0.074,unsuited - Wet Layer,0,0,0,1555061306
17484895,33265,AGR - Grape non-irrigated (MO),3,33262,hort grape slope,1,0.9,well suited - Slope,0.975,well suited - Slope,0.975,well suited - Slope,1,well suited - Slope,0,0,0,1555061307
17484895,26063,AWM - Animal Mortality Disposal (Catastrophic) (MO),0,26063,AWM - Animal Mortality Disposal (Catastrophic) (MO),0,1,Very Poorly Suited,1,Very Poorly Suited,1,Very Poorly Suited,1,Very Poorly Suited,0,1,0,1555061308
17484895,26063,AWM - Animal Mortality Disposal (Catastrophic) (MO),1,26055,"AWM-Depth to HWT  (24-72"") (Apparent)",1,1,~high water table  (winter-early spring),1,~high water table  (winter-early spring),1,~high water table  (winter-early spring),1,~high water table  (winter-early spring),0,0,0,1555061309
17484895,26063,AWM - Animal Mortality Disposal (Catastrophic) (MO),2,26059,AWM-Ponded > very brief (Value 1.0),1,1,~ponded (wetness),1,~ponded (wetness),1,~ponded (wetness),1,~ponded (wetness),0,0,0,1555061310
17484895,26063,AWM - Animal Mortality Disposal (Catastrophic) (MO),3,26064,AWM - Karst,1,1,Unsuitable - Karst or Sinkhole,1,Unsuitable - Karst or Sinkhole,1,Unsuitable - Karst or Sinkhole,1,Unsuitable - Karst or Sinkhole,0,0,0,1555061311
17484895,22382,FOR - Black Walnut Suitability Index (MO),0,22382,FOR - Black Walnut Suitability Index (MO),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061312
17484895,22382,FOR - Black Walnut Suitability Index (MO),1,22305,BW: awc limit,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061313
17484895,22382,FOR - Black Walnut Suitability Index (MO),2,22304,BW: awc,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061314
17484895,22382,FOR - Black Walnut Suitability Index (MO),3,20846,BW: pH,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061315
17484895,22382,FOR - Black Walnut Suitability Index (MO),4,22369,BW: Texture,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061316
17484895,22382,FOR - Black Walnut Suitability Index (MO),5,22314,BW: wetness,1,0,"Watertable: < 6""",0,"Watertable: < 6""",0,"Watertable: < 6""",0,"Watertable: < 6""",0,0,0,1555061317
17484895,52252,FOR - White Oak Suitability (MO),0,52252,FOR - White Oak Suitability (MO),0,0,Not Rated,0,Not Rated,0,Not Rated,0,Not Rated,0,0,0,1555061318
17484895,52252,FOR - White Oak Suitability (MO),1,52244,White Oak AWC,1,0,Not Rated,0,Not Rated,0,Not Rated,0,Not Rated,0,0,0,1555061319
17484895,52252,FOR - White Oak Suitability (MO),2,52248,White Oak Soil Reaction,1,0,Not Rated,0,Not Rated,0,Not Rated,0,Not Rated,0,0,0,1555061320
17484895,52252,FOR - White Oak Suitability (MO),3,52249,White Oak Water Table,1,0,Water Table < 60 cm,0,Water Table < 60 cm,0,Water Table < 60 cm,0,Water Table < 60 cm,0,0,0,1555061321
17484895,52252,FOR - White Oak Suitability (MO),4,52245,White Oak Flooding Duration,1,0.75,"None, ext. brief, very brief",0.75,"None, ext. brief, very brief",0.75,"None, ext. brief, very brief",0.75,"None, ext. brief, very brief",0,0,0,1555061322
17484895,26942,WMS - Sprinkler Irrigation RDC (IL),0,26942,WMS - Sprinkler Irrigation RDC (IL),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061323
17484895,26942,WMS - Sprinkler Irrigation RDC (IL),1,12403,"Sodium, SAR >.5, fuzzy, .5-10, 0-100cm - MO2",1,NA,Missing SAR data,NA,Missing SAR data,NA,Missing SAR data,NA,Missing SAR data,0,0,0,1555061324
17484895,26942,WMS - Sprinkler Irrigation RDC (IL),2,12477,"AWC 4-6"" in 0-100cm - MO2",1,NA,Missing AWC data,NA,Missing AWC data,NA,Missing AWC data,NA,Missing AWC data,0,0,0,1555061325
17484895,26942,WMS - Sprinkler Irrigation RDC (IL),3,12436,Perm (slow perc) surface and smectitic - MO2,1,NA,Missing ksat or mineralogy data,NA,Missing ksat or mineralogy data,NA,Missing ksat or mineralogy data,NA,Missing ksat or mineralogy data,0,0,0,1555061326
17484895,26942,WMS - Sprinkler Irrigation RDC (IL),4,22155,Kw-factor >.32 and slope >2 first min - MO2,1,NA,Missing slope or surface K-factor data,NA,Missing slope or surface K-factor data,NA,Missing slope or surface K-factor data,NA,Missing slope or surface K-factor data,0,0,0,1555061327
17484895,26942,WMS - Sprinkler Irrigation RDC (IL),5,12212,"Ponding, any (use to be copied 1027, >4hr) - MO2",1,1,Ponded,1,Ponded,1,Ponded,1,Ponded,0,0,0,1555061328
17484895,24388,AWM - Irrigation Disposal of Wastewater,0,24388,AWM - Irrigation Disposal of Wastewater,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061329
17484895,24388,AWM - Irrigation Disposal of Wastewater,1,203,Filter Field 0 to 150cm (0 to 60 inches),1,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,0,0,0,1555061330
17484895,24388,AWM - Irrigation Disposal of Wastewater,2,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,0,0,0,1555061331
17484895,24388,AWM - Irrigation Disposal of Wastewater,3,219,"Stony, Surface Layer Fragments > 25 cm (10 inches)",1,NA,Not rated; Fragments > 250mm,NA,Not rated; Fragments > 250mm,NA,Not rated; Fragments > 250mm,NA,Not rated; Fragments > 250mm,0,0,0,1555061332
17484895,24388,AWM - Irrigation Disposal of Wastewater,4,223,"Cobbly, Surface Layer Fragments 75 to 250mm (3 to 10in)",1,NA,Not rated; Fragments 75 to 250mm,NA,Not rated; Fragments 75 to 250mm,NA,Not rated; Fragments 75 to 250mm,NA,Not rated; Fragments 75 to 250mm,0,0,0,1555061333
17484895,24388,AWM - Irrigation Disposal of Wastewater,5,236,Surface Reaction (pH 5 to 6.5),1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,1555061334
17484895,235,AWM - Land Application of Municipal Sewage Sludge,0,235,AWM - Land Application of Municipal Sewage Sludge,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061335
17484895,235,AWM - Land Application of Municipal Sewage Sludge,1,203,Filter Field 0 to 150cm (0 to 60 inches),1,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,0,0,0,1555061336
17484895,235,AWM - Land Application of Municipal Sewage Sludge,2,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,NA,Not rated; Ksat,0,0,0,1555061337
17484895,235,AWM - Land Application of Municipal Sewage Sludge,3,219,"Stony, Surface Layer Fragments > 25 cm (10 inches)",1,NA,Not rated; Fragments > 250mm,NA,Not rated; Fragments > 250mm,NA,Not rated; Fragments > 250mm,NA,Not rated; Fragments > 250mm,0,0,0,1555061338
